headline,url,time,summary,tags
港股开盘：恒生指数开盘跌3.14%，恒生科技指数跌4.26%，医药股、消费股跌幅居前,https://news.sina.com.cn/c/2025-04-09/doc-inespptv6278374.shtml,2025-04-09 09:23:00,4月9日，港股开盘，恒生指数低开3.14%，恒生科技指数低开4.26%。医药股、消费股跌幅居前。药明生物跌超8%，蔚来、哔哩哔哩跌超6%。,
阜阳颍泉：“一案一评”抓质效 闭环管理促提升,https://news.sina.com.cn/c/2025-04-09/doc-inesppua4224332.shtml,2025-04-09 09:22:00,“从案件质量评查结果来看，个别案件存在证据链闭合不严谨、文书格式不规范等问题，需进一步强化程序意识和证据意识……”在阜阳市颍泉区纪委监委案件质量评查通报会上...,阜阳市
坚定信心谋改革 凝聚力量抓落实 北京奋力谱写国资国企改革发展新篇章,https://news.sina.com.cn/c/2025-04-09/doc-inesppua6872401.shtml,2025-04-09 09:10:00,北京市国资国企全力推进国有企业改革深化提升行动，提前完成70%以上主体任务，市管企业资产规模保持增长态势，2024年1-11月实现营收1.89万亿元，利润总额1479亿元...,"改革发展,北京市,改革任务"
郑州一女子被企业家丈夫家暴最新进展：已要回孩子抚养权,https://news.sina.com.cn/c/2025-04-09/doc-inesppua6866113.shtml,2025-04-09 08:54:00,来源：大皖新闻 大皖新闻讯 日前，大皖新闻独家报道了郑州一女子称被企业家丈夫长期家暴，离婚后要不回抚养权一事，引发广泛关注。,"李萍,郑州市,法院"
香港前特首梁振英次女猝逝 终年33岁,https://news.sina.com.cn/zx/2025-04-09/doc-inesppua6862839.shtml,2025-04-09 08:53:00,香港前特首梁振英的次女梁齐昕4月8日晚在香港筲箕湾一间服务式公寓内被发现昏迷，救护人员接获报案后赶到现场，经检查后确认她已不治，享年33岁。,
中国船舶外高桥造船首艘风帆助推油船出坞,https://news.sina.com.cn/c/2025-04-09/doc-inespptv6258862.shtml,2025-04-09 08:50:00,近日，中国船舶上海外高桥造船有限公司建造的11.4万吨阿芙拉型成品油船顺利出坞，这也是该公司建造的首艘风帆助推油船。,上海市
兵器工业内蒙古一机集团一季度经营发展实现“开门红”,https://news.sina.com.cn/c/2025-04-09/doc-inespptv6258712.shtml,2025-04-09 08:49:00,科研现场繁忙有序、生产车间机器轰鸣、市场开拓热度攀升……一季度，兵器工业内蒙古一机集团经营发展实现“开门红”。点燃新引擎 激活新动力一季度...,"智能化,内蒙古"
我国首个海陆一体海上风电柔直送出工程——阳江三山岛海上风电柔直输电工程全面开工,https://news.sina.com.cn/c/2025-04-09/doc-inesppua4202621.shtml,2025-04-09 08:49:00,4月7日，从南方电网获悉，阳江三山岛海上风电柔直输电工程全面开工，这是全国首个由电网企业统一规划和建设的海上风电配套送出工程...,"阳江市,海陆"
中国中车集团时速200公里智能城际动车组正式下线,https://news.sina.com.cn/c/2025-04-09/doc-inespptx3033051.shtml,2025-04-09 08:49:00,近日，时速200公里智能城际动车组在中国中车集团旗下中车长客股份公司下线，即将在郑开、郑机城际铁路运营，届时将有更多旅客体验到智能舒适的出行服务。,"智能,中国中车"
贯彻落实中央纪委四次全会精神,https://news.sina.com.cn/c/2025-04-09/doc-inesppua6858456.shtml,2025-04-09 08:42:00,日前，广东省深圳市纪委监委印发2025年聚焦高质量发展首批重点监督清单，明确对探索数字化智能化改革、完善加快推动战略性新兴产业发展壮大机制等45项重点改革事项开展项目...,"中央纪委,全会"
打通提振消费政策落实堵点,https://news.sina.com.cn/c/2025-04-09/doc-inesppua6858433.shtml,2025-04-09 08:42:00,聚焦重点任务关键环节压实责任打通提振消费政策落实堵点近日，中共中央办公厅、国务院办公厅印发《提振消费专项行动方案》（以下简称《方案》）...,"纪检,提振消费专项行动方案,国家发展改革委"
广西：扎紧同题共答制度“笼子”,https://news.sina.com.cn/c/2025-04-09/doc-inespptv6252549.shtml,2025-04-09 08:34:00,加强多方监督主体贯通协调，离不开协同联动、顺畅高效的工作机制。近年来，广西壮族自治区纪委监委进一步统一思想、提高站位，从完善制度机制入手...,"自治区,纪检监察,广西"
全国铁路4月9日实行新的货物列车运行图,https://news.sina.com.cn/c/2025-04-09/doc-inesppua6884145.shtml,2025-04-09 08:33:00,来源：央视网央视网消息：据“中国铁路”公众号消息，4月9日18时起，全国铁路实行新的货物列车运行图。调图后，快运班列及大宗直达货物列车数量进一步增加...,铁路
江苏交通综合执法“护企十二条”激发民企活力,https://news.sina.com.cn/c/2025-04-09/doc-inespine4322489.shtml,2025-04-09 08:22:00,民营企业是交通运输行业的主力军。为了进一步激发经营主体活力，江苏省交通综合执法局印发《深化严格规范公正文明执法保护交通运输民营企业合法权益十二条措施》（以下简称...,"交通运输,江苏省,民营企业"
三大证券报头版刊文聚焦稳市举措：中国版平准基金横空出世，合力托举A股价值中枢,https://news.sina.com.cn/c/2025-04-09/doc-inespine6979016.shtml,2025-04-09 08:14:00,[写在前面]4月7日至8日，中央汇金、中国诚通、中国国新、中国电科等相继宣布增持！尤其是中央汇金首次明确了自己是资本市场上的“国家队”，发挥着类“平准基金”作用。,
聚焦重点任务关键环节压实责任 打通提振消费政策落实堵点,https://news.sina.com.cn/c/2025-04-09/doc-inespimz3149635.shtml,2025-04-09 08:13:00,近日，中共中央办公厅、国务院办公厅印发《提振消费专项行动方案》（以下简称《方案》），要求各地区各部门结合实际认真贯彻落实。,"纪检,提振消费专项行动方案,国家发展改革委"
二十届中央第五轮巡视对象公布,https://news.sina.com.cn/c/2025-04-09/doc-inespine4318083.shtml,2025-04-09 08:13:00,经党中央批准，二十届中央第五轮巡视将对河北省、山西省、内蒙古自治区、吉林省、浙江省、安徽省、江西省、河南省、湖北省、湖南省、海南省、四川省、云南省、甘肃省...,"党中央,巡视对象,武汉市"
山西省组织专家鉴定“世纪婴儿”千千去世事件，母亲：结果符合预期，希望医院道歉,https://news.sina.com.cn/c/2025-04-09/doc-inesnnhq4741749.shtml,2025-04-09 08:07:00,极目新闻记者 肖名远 “世纪婴儿”解岳千（千千）3月9日在山西长治市不幸去世，年仅25岁，医院被指救援不力。4月8日，千千的母亲告诉极目新闻记者...,"医院,长治市,山西省"
美防长称将从“中国影响”下夺回巴拿马运河，我使馆驳斥,https://news.sina.com.cn/c/2025-04-09/doc-inespimx6369482.shtml,2025-04-09 07:55:00,[文/观察者网 刘程辉]美国再次炒作巴拿马运河话题。当地时间4月8日，美国国防部长赫格塞思在访问巴拿马时继续向这个中美洲国家施压...,
A股史上最强“稳市组合拳”，脉络清晰了！,https://news.sina.com.cn/c/2025-04-09/doc-inespine6969436.shtml,2025-04-09 07:47:00,财联社4月9日讯（记者闫军）特朗普关税导致全球风险资产剧烈波动，A股与港股同样受到波及，在关键时间节点，稳市组合拳出场。这次稳市的清晰脉络在于，国家各部委联合行,
全省信访工作法治化推进会召开,https://news.sina.com.cn/c/2025-04-09/doc-inespimx6360785.shtml,2025-04-09 07:42:00,4月8日，全省信访工作法治化推进会在宁召开，总结盘点一季度工作，专题部署信访工作法治化提升行动。省信访工作联席会议召集人出席会议并讲话。,
江苏着力建设儿童友好型城市 5项经验入选国家范本,https://news.sina.com.cn/c/2025-04-09/doc-inespine4301694.shtml,2025-04-09 07:33:00,近日，国家发改委等三部门联合印发儿童友好城市建设经验举措清单，江苏5项经验做法入选。这一系列扎实举措让儿童优先发展理念融入城市基因，为基层治理写下温暖注脚。,
去年全省生物医药集群营收利润均居全国第一,https://news.sina.com.cn/c/2025-04-09/doc-inespine6959556.shtml,2025-04-09 07:32:00,省工信厅、中国药科大学日前在南京江北新区共同举办智能药学产教融合创新发展大会暨生物医药集群产才对接专场活动，记者从会上获悉，去年...,
我省将开展47个新职业评价服务,https://news.sina.com.cn/c/2025-04-09/doc-inespine6969444.shtml,2025-04-09 07:32:00,省人社厅、省科技厅、省工信厅等7个部门4月8日联合发布数字孪生应用技术员、商务数据分析师、乡村建设工匠等47个今年技能人才评价技术资源快速响应重点开发项目。,测试员
三堂会审 | 准确认定共同受贿犯罪数额及既未遂形态,https://news.sina.com.cn/c/2025-04-09/doc-inespine4299216.shtml,2025-04-09 07:22:00,特邀嘉宾王祖顺 宜昌市纪委监委案件审理室主任雷 凯 兴山县纪委副书记、监委副主任刘 蓉 枝江市人民检察院第一检察部副主任黎秀玲 枝江市人民法院安福寺法庭庭长编者按本案...,
护航重大改革举措落地见效,https://news.sina.com.cn/c/2025-04-09/doc-inespine4301777.shtml,2025-04-09 07:22:00,日前，广东省深圳市纪委监委印发2025年聚焦高质量发展首批重点监督清单，明确对探索数字化智能化改革、完善加快推动战略性新兴产业发展壮大机制等45项重点改革事项开展项目...,
为他人谋利后接受宴请和旅游活动安排如何定性,https://news.sina.com.cn/c/2025-04-09/doc-inespimx6351579.shtml,2025-04-09 07:22:00,二十届中央纪委四次全会强调，一体推进正风反腐，强化系统观念，树立整体思维，把准由风及腐的利益链，深挖细查不正之风背后的请托办事、利益输送等腐败问题。,
二十届中央第五轮巡视对象公布,https://news.sina.com.cn/c/2025-04-09/doc-inespine4296213.shtml,2025-04-09 07:22:00,经党中央批准，二十届中央第五轮巡视将对河北省、山西省、内蒙古自治区、吉林省、浙江省、安徽省、江西省、河南省、湖北省、湖南省、海南省、四川省、云南省、甘肃省...,
跨省卖墓地，河北涿州公墓违规经营背后,https://news.sina.com.cn/c/2025-04-09/doc-inespptx3065180.shtml,2025-04-09 07:20:00,违规买卖的墓地使用权或不受保护“同样的预算，在涿州能选到靠水岸的‘福位’，在北京只能挤在边角。”父亲离世后，家住北京西城区的李玥，并未选择将父亲安葬在北京的墓地,
“85后”国企原董事长：花近百万买的宝马车不敢开，罩起来放地下室,https://news.sina.com.cn/c/2025-04-09/doc-inespimx6342791.shtml,2025-04-09 07:10:00,“我用了将近100万元，购买了一台宝马车，后来担心案发，又不敢开，平时也将宝马车放在自家楼下的地下停车场，还专门买了一个罩子把车罩住。。。。。。,
从“群里吼”到“实地走”定西整治“指尖上的形式主义” 为干部松绑减负,https://news.sina.com.cn/c/2025-04-09/doc-inespimz3122001.shtml,2025-04-09 07:02:00,“现在明显感觉会少了、加班少了、工作群消息也少了，与之相反的是干部下乡多了、入户多了、陪家人的时间也多了。”谈起基层减负带来的变化，定西市漳县武当乡乡长杨凯认为...,
打通提振消费政策落实堵点,https://news.sina.com.cn/c/2025-04-09/doc-inespimz3116613.shtml,2025-04-09 07:02:00,近日，中共中央办公厅、国务院办公厅印发《提振消费专项行动方案》（以下简称《方案》），要求各地区各部门结合实际认真贯彻落实。,
点亮万家安心灯,https://news.sina.com.cn/c/2025-04-09/doc-inespimz3122014.shtml,2025-04-09 07:02:00,暮色四合，华灯初上，浙江省江山市廿八都镇枫溪村炉峰小区渐次亮起温暖的黄色灯光。得益于“临时用电转正难”问题专项整治，这个曾经晚上只能使用临时电的小村庄告别了用电难...,
古浪：用好处分决定“一张纸” 上好警示教育 “现场课”,https://news.sina.com.cn/c/2025-04-09/doc-inespimz3121585.shtml,2025-04-09 07:02:00,“董某某身为中共党员，违反国家法律法规……根据《中国共产党纪律处分条例》相关规定，决定给予其党内严重警告处分。”近日，武威市古浪县土门镇纪委在三关村党员大会上...,
清风为伴产业兴 | 金果子托起致富梦,https://news.sina.com.cn/c/2025-04-09/doc-inespine6952714.shtml,2025-04-09 07:02:00,春光明媚，在山东省莱阳市照旺庄镇西陶漳村万亩梨园，梨农们正抢抓有利时机，做好保暖、施肥，为提高坐果率而忙碌着。莱阳因梨而享有“中国梨乡”的美誉。,
《中国纪检监察报》新闻版头条、中央纪委国家监委网站｜严把起草制发、跟踪监督、评估质效关口 贵州用好纪检监察建议有力武器,https://news.sina.com.cn/c/2025-04-09/doc-inesppua6860157.shtml,2025-04-09 06:47:00,近日，贵州省黄平县纪委监委到县农业农村局对监察建议整改落实情况开展“回头看”，该局相关负责人介绍：“收到监察建议后，我们立即围绕列出的问题和建议研究整改...,
黔西南：首期“加油黔行 清风讲堂”开讲,https://news.sina.com.cn/c/2025-04-09/doc-inespine6956555.shtml,2025-04-09 06:33:00,近日，黔西南州纪委监委“加油黔行  清风讲堂”第一讲开讲，来自州委巡察机构，州纪委监委派驻(派出)机构、内设机构，州管国有企事业单位纪检监察机构等单位负责同志70余人参...,
二十届中央第五轮巡视对象公布,https://news.sina.com.cn/c/2025-04-09/doc-inespine6962120.shtml,2025-04-09 06:18:00,经党中央批准，二十届中央第五轮巡视将对河北省、山西省、内蒙古自治区、吉林省、浙江省、安徽省、江西省、河南省、湖北省、湖南省、海南省、四川省、云南省、甘肃省...,
大雾黄色预警：山东广西等5省区部分地区有大雾 局地有强浓雾,https://news.sina.com.cn/c/2025-04-09/doc-inesppua4227444.shtml,2025-04-09 06:02:00,来源：央视网央视网消息：中央气象台4月9日06时继续发布大雾黄色预警：预计，4日白天至夜间，黄海南部偏南海域、东海北部海域、长江口及杭州湾附近海域...,"大雾,山东省,广西"
A股：回购、增持！“信心”名单不断加长,https://news.sina.com.cn/c/2025-04-09/doc-inespine6946155.shtml,2025-04-09 05:36:00,百余家公司 宣布回购增持计划 多家保险企业 加大资本市场投资力度 坚定看好中国资本市场发展前景 “信心”名单不断加长 国家电网宣布股份回购计划 国家电网8日宣布...,
纳斯达克中国金龙指数收跌超5% 爱奇艺跌超12%,https://news.sina.com.cn/c/2025-04-09/doc-inespceh4395272.shtml,2025-04-09 04:01:00,财联社4月9日电，纳斯达克中国金龙指数收跌5.05%。热门中概股集体下挫，爱奇艺跌超12%，理想汽车跌8%，小鹏汽车跌超7%，蔚来、阿里巴巴、拼多多跌超6%，哔,
四川泸州一面包车撞向民房致5死8伤 司机操作不当超载运行,https://news.sina.com.cn/c/2025-04-09/doc-inespine6939850.shtml,2025-04-09 00:19:00,记者从泸州市公安局江阳区分局获悉，4月8日6时55分许，泸州市江阳区X006（泰二路）K10+720米处发生一起交通事故。许某（男，64岁）驾驶一辆面包车（核载,
股票暴跌账面价值蒸发七八位数？继张昀甯之后，她也回应了,https://news.sina.com.cn/c/2025-04-09/doc-inespine4297887.shtml,2025-04-08 23:04:00,来源：新闻晨报 这两天全球股市巨震 多位艺人表示股票暴跌 4月8日，据台媒报道，近期台股绿油油一片，股民哀鸿遍野，贾静雯被问到现在脸是否也绿绿的？,
江苏着力培育专精特新上市企业,https://news.sina.com.cn/c/2025-04-08/doc-inesnnhh0278258.shtml,2025-04-08 22:12:00,为深入推进江苏专精特新企业培育三年行动计划，因地制宜发展新质生产力，日前，省工信厅印发《江苏省专精特新企业上市培育三年行动方案（2025-2027）》...,江苏省
长和港口交易再生变，巴拿马会收回经营权吗？,https://news.sina.com.cn/c/2025-04-09/doc-inespimz3143414.shtml,2025-04-08 21:50:00,贸易战的升级正在使长和出售巴拿马运河等海外港口业务的复杂程度上升。 除了长和和贝莱德两家各自领域的巨无霸公司，两家公司所在地政府与运河所在国家均无法置身事外。,
三名女大学生葬身车祸，谁的错？,https://news.sina.com.cn/c/2025-04-09/doc-inespine6945195.shtml,2025-04-08 21:31:00,3月29日晚间，一辆小米SU7以116公里/小时的速度在高速路上行驶，路遇道路施工，车辆需要改道行驶，但因变道不及时最终以97公里/小时的速度与水泥护栏发生碰撞,
中间价突破7.2，人民币后续走势如何,https://news.sina.com.cn/o/2025-04-08/doc-inesnnhi6692389.shtml,2025-04-08 21:08:00,离岸人民币突破7.35关口。 4月8日，人民币对美元汇率中间价报7.2038，较前一交易日调贬58个点。值得一提的是，这是近年来人民币中间价首次突破7.2...,"美元,人民币,离岸人民币"
中国中化全力护航春耕生产,https://news.sina.com.cn/c/2025-04-08/doc-inesnnhm3464776.shtml,2025-04-08 21:00:00,眼下正是春耕备耕的关键时期。中国中化以“抢农时、战春耕”的奋进姿态，全力保障春耕用种生产供应，开展春季农业生产技术服务，为全年粮食生产开好局、起好步。,中国
冶金地质总局启动2025年新疆勘探会战 加快助力新疆矿业高质量发展,https://news.sina.com.cn/c/2025-04-08/doc-inesnnhh0252880.shtml,2025-04-08 21:00:00,近日，冶金地质总局在新疆精河县启动2025年新疆勘探会战，全面部署在疆重点工作，进一步推动新疆矿业高质量发展。近年来，冶金地质总局作为国家地勘行业的“国家队”和新一轮...,新疆
长征六号运载火箭成功发射天平三号A星02星,https://news.sina.com.cn/c/2025-04-08/doc-inesnfym6816909.shtml,2025-04-08 21:00:00,4月3日，长征六号运载火箭在太原卫星发射中心点火起飞，随后将天平三号A星02星顺利送入预定轨道，发射任务取得圆满成功。,"运载火箭,长征六号,火箭"
破冰之旅！中国中检护航几内亚高品位铁矿资源进入中国市场,https://news.sina.com.cn/c/2025-04-08/doc-inesnnhq4697288.shtml,2025-04-08 21:00:00,近日，中国中检非洲区域所属西非公司完成几内亚首船CPAE级铁精粉装港发运检验业务，全力助推几内亚高品位铁矿资源进入中国市场。,铁矿
中国物流集团以数字物流护航粮食运输新生态,https://news.sina.com.cn/c/2025-04-08/doc-inesnnhq4697272.shtml,2025-04-08 21:00:00,四月伊始，新肇站铁路货场，一袋袋玉米粒正“躺在”移动式输送机皮带上，运进火车车厢后再由工作人员接手整齐码放。地处黑龙江、吉林两省交界的新肇站是“北粮南运”的重要节点...,粮食安全
三峡船闸累计货运量突破22亿吨,https://news.sina.com.cn/c/2025-04-08/doc-inesnnhq4703669.shtml,2025-04-08 21:00:00,近日，从中国三峡集团获悉，三峡船闸自2003年6月18日向社会船舶开放通航以来，截至2025年3月28日，累计运行21.2万闸次，通过船舶106.5万艘次，旅客1228.2万人次...,船舶
中国石化携手宁德时代打造万座换电站,https://news.sina.com.cn/c/2025-04-08/doc-inesnnhm3463859.shtml,2025-04-08 21:00:00,近日，中国石化与宁德时代在北京签署产业与资本合作框架协议。根据协议，双方将全面深化长期战略合作关系，以“产业合作+资本合作”的方式...,"中国石化,换电站,宁德时代"
中国移动搭建起横跨1655公里的“数字丝绸之路”,https://news.sina.com.cn/c/2025-04-08/doc-inesnnhh0247138.shtml,2025-04-08 21:00:00,回望电信普遍服务十年间，陇原大地已发生翻天覆地的变化，敦煌飞天的“3D重生”与“神州”探月工程遥望星河，“东数西算”的算力脉动与钢铁长龙在河西走廊交响共鸣...,"甘肃省,草原"
二十届中央第五轮巡视对象公布,https://news.sina.com.cn/c/2025-04-08/doc-inesnfys4816166.shtml,2025-04-08 20:35:00,经党中央批准，二十届中央第五轮巡视将对河北省、山西省、内蒙古自治区、吉林省、浙江省、安徽省、江西省、河南省、湖北省、湖南省、海南省、四川省、云南省、甘肃省...,"党中央,中央纪委,巡视对象"
学习知行·中国式现代化丨悠悠运河 时代新景,https://news.sina.com.cn/c/xl/2025-04-08/doc-inesnfyp3568302.shtml,2025-04-08 20:23:00,一条古运河，两岸皆人家。浙东运河，西起浙江杭州，流经绍兴，东至宁波，是中国大运河南端、海上丝绸之路南起始端，在中国和世界内河航运史上有着独特地位。,
【新思想引领新征程】发展新质生产力 农业现代化步伐加快,https://news.sina.com.cn/c/xl/2025-04-08/doc-inesnfyk0349886.shtml,2025-04-08 20:22:00,央视网消息（新闻联播）：习近平总书记强调，发展现代农业，建设农业强国，必须依靠科技进步，让科技为农业现代化插上腾飞的翅膀。,
李强同欧盟委员会主席冯德莱恩通电话,https://news.sina.com.cn/c/xl/2025-04-08/doc-inesnfys4796790.shtml,2025-04-08 19:51:00,国务院总理李强4月8日下午同欧盟委员会主席冯德莱恩通电话。李强表示，当前，中欧关系呈现稳中向好势头。今年是中欧建交50周年，双方关系发展面临重要机遇。,
纪委披露：为在官场更进一步，局长被两名政治骗子玩弄于股掌之间,https://news.sina.com.cn/c/2025-04-08/doc-inesnfyp3564696.shtml,2025-04-08 19:46:00,4月8日，四川省纪委监委网站刊载《以案为镜丨沉迷“升迁梦”终成“阶下囚”》，剖析甘孜州巴塘县水利局原党委书记、局长朱扎的贪腐细节。朱扎，男，藏族，1976年5月,
上交所召开证券经营机构座谈会,https://news.sina.com.cn/c/2025-04-08/doc-inesnfyp3536459.shtml,2025-04-08 19:17:00,为深入贯彻落实党的二十届三中全会、中央经济工作会议和全国两会精神，深入学习领会“稳住楼市股市，防范化解重点领域风险和外部冲击”的重要要求，4月8日上海证券交易所,
李强同欧盟委员会主席通电话,https://news.sina.com.cn/c/xl/2025-04-08/doc-inesnfym6759406.shtml,2025-04-08 19:09:00,李强同欧盟委员会主席通电话。（央视新闻）,
二十届中央第五轮巡视对象公布,https://news.sina.com.cn/c/2025-04-08/doc-inesnfys4798477.shtml,2025-04-08 19:05:00,经党中央批准，二十届中央第五轮巡视将对河北省、山西省、内蒙古自治区、吉林省、浙江省、安徽省、江西省、河南省、湖北省、湖南省、海南省、四川省、云南省、甘肃省...,"党中央,巡视对象,云南省"
二十届中央第五轮巡视对象公布,https://news.sina.com.cn/c/2025-04-08/doc-inesnfys4771276.shtml,2025-04-08 19:00:00,经党中央批准，二十届中央第五轮巡视将对河北省、山西省、内蒙古自治区、吉林省、浙江省、安徽省、江西省、河南省、湖北省、湖南省、海南省、四川省、云南省、甘肃省、宁夏,
大雾黄色预警：山东、河北局地有能见度不足500米的浓雾,https://news.sina.com.cn/c/2025-04-08/doc-inesnfys4788341.shtml,2025-04-08 18:25:00,来源：央视网央视网消息：中央气象台4月8日18时发布大雾黄色预警：预计，4月8日夜间至9日上午，黄海南部海域、东海大部海域、江苏沿岸海域、长江口及杭州湾附近海域...,"大雾,浓雾,河北省"
陕西咸阳发生一起交通事故致5死3伤，交警通报,https://news.sina.com.cn/c/2025-04-08/doc-inesmzsr3641956.shtml,2025-04-08 18:15:00,陕西省咸阳市公安局交警支队通报，4月1日5时36分许，脱某某驾驶陕A2J88R号小型普通客车沿福银高速西安方向行驶至1764公里+450米处，车辆右前侧与前方同,
中国地震局开展河北唐山市迁安市3.7级地震应急处置工作,https://news.sina.com.cn/c/2025-04-08/doc-inesmzsn0432363.shtml,2025-04-08 18:01:00,来源：央视网央视网消息：据中国地震局公众号消息，中国地震台网正式测定，4月8日16时19分，在河北唐山市迁安市（北纬39.99度，东经118.86度）发生3.7级地震...,"地震局,唐山市,地震"
学习问答•加强党的作风建设④ 如何理解八项规定一子落地，作风建设满盘皆活？,https://news.sina.com.cn/c/2025-04-08/doc-inesnfym6785183.shtml,2025-04-08 17:09:00,来源：中央纪委国家监委网站,"作风建设,中央纪委"
现任、前任，同日被查,https://news.sina.com.cn/c/2025-04-08/doc-inesmzsr3615471.shtml,2025-04-08 16:50:00,广西壮族自治区纪委监委4月8日公布两则反腐消息：广西建设职业技术学院党委副书记、院长吴昆涉嫌严重违纪违法，目前正接受自治区纪委监委纪律审查和监察调查。广西建设职,
新华时评·锲而不舍落实中央八项规定精神丨作风问题根本上是党性问题,https://news.sina.com.cn/c/2025-04-08/doc-inesnfyp3571086.shtml,2025-04-08 16:47:00,当前全党上下正在开展深入贯彻中央八项规定精神学习教育。中央八项规定是改进作风的第一步，是作为共产党人应该做到的基本要求。作风问题根本上是党性问题。,
河北唐山市迁安市发生3.7级地震，震源深度10千米,https://news.sina.com.cn/c/2025-04-08/doc-inesmvkr6955192.shtml,2025-04-08 16:25:00,中国地震台网正式测定：04月08日16时19分在河北唐山市迁安市（北纬39.99度，东经118.86度）发生3.7级地震，震源深度10千米。,
天水市麦积区政协原副主席闫金川接受纪律审查和监察调查,https://news.sina.com.cn/c/2025-04-08/doc-inesmvkq0525006.shtml,2025-04-08 16:23:00,据天水市纪委监委消息：天水市麦积区政协原副主席闫金川涉嫌严重违纪违法，目前正接受天水市纪委监委纪律审查和监察调查。,"天水市,甘肃省"
中国电子坚定看好中国资本市场  加快推进高水平科技自立自强,https://news.sina.com.cn/c/2025-04-08/doc-inesmvkq0521077.shtml,2025-04-08 16:10:00,中国电子基于对我国经济长期向好的信心，坚定看好中国资本市场发展前景，着力推进高水平科技自立自强，打造国家网信事业战略科技力量，通过加快回购、增持...,
中国华能启动增持,https://news.sina.com.cn/c/2025-04-08/doc-inesmvkq0521024.shtml,2025-04-08 16:10:00,中国华能集团有限公司基于对中国经济长期平稳向好的坚定信心，持续积极履行控股股东责任，坚决支持控股上市公司在全面绿色转型发展中紧抓机遇，加快发展...,
学习问答•加强党的作风建设④ 如何理解八项规定一子落地，作风建设满盘皆活？,https://news.sina.com.cn/c/2025-04-08/doc-inesnfyp3559770.shtml,2025-04-08 15:49:00,来源：中央纪委国家监委网站,"作风建设,中央纪委"
国家标准委发布《标准数字化标准体系建设指南》,https://news.sina.com.cn/c/2025-04-08/doc-inesmvkt3720035.shtml,2025-04-08 15:34:00,来源：央视网央视网消息：据“市说新语”公众号消息，为贯彻落实《国家标准化发展纲要》，近日，国家标准委发布《标准数字化标准体系建设指南》（以下简称《体系建设指南》）...,"国家标准委,体系建设指南"
学习问答•加强党的作风建设④ 如何理解八项规定一子落地，作风建设满盘皆活？,https://news.sina.com.cn/c/2025-04-08/doc-inesmvkw4963889.shtml,2025-04-08 15:19:00,,作风建设
“国家队”出手增持 今日股市收盘全线飘红,https://news.sina.com.cn/c/2025-04-08/doc-inesmvkw4958494.shtml,2025-04-08 15:16:00,今日收盘，上证指数(000001)涨1.58%，深证成指(399001)涨0.64%，创业板指(399006)涨1.83%。反关税概念股持续发酵，农业股方向领涨,
美副总统用词“中国乡巴佬”，外交部：无知又缺乏礼貌，令人诧异也感到悲哀,https://news.sina.com.cn/c/2025-04-08/doc-inesmvkt3700179.shtml,2025-04-08 15:12:00,[环球时报-环球网报道 记者 邢晓婧]8日，外交部发言人林剑主持例行记者会。有记者提问，近日，美国副总统万斯在接受媒体采访时谈及特朗普政府对华贸易政策时...,
毛奇受贿案一审宣判,https://news.sina.com.cn/c/2025-04-08/doc-inesmvkw4945731.shtml,2025-04-08 15:02:00,来源：北京青年报【#毛奇受贿案一审宣判#】 2025年4月8日，新余市中级人民法院一审公开宣判万年县委原书记毛奇受贿案，以被告人毛奇犯受贿罪，判处有期徒刑十年六个月...,
有中国博主建议对美国农产品和好莱坞电影设限进行关税反击，外交部回应,https://news.sina.com.cn/c/2025-04-08/doc-inesmvkr6913694.shtml,2025-04-08 14:42:00,[环球时报-环球网报道 记者 邢晓婧]8日，外交部发言人林剑主持例行记者会。 彭博社记者提问，我们注意到几位有影响力的中国博主发布了相同的一系列措施...,
国务院国资委：全力支持央企控股上市公司不断加大增持回购力度,https://news.sina.com.cn/c/2025-04-08/doc-inesmvkw4933244.shtml,2025-04-08 14:29:00,国务院国资委8日表示，将全力支持推动中央企业及其控股上市公司主动作为，不断加大增持回购力度，切实维护全体股东权益，持续巩固市场对上市公司的信心...,"国务院国资委,央企,上市公司"
外交部回应美副总统涉华言论：听到这位副总统说出这样无知又缺乏礼貌的话，令人诧异，也感到悲哀,https://news.sina.com.cn/c/2025-04-08/doc-inesmvkr6909437.shtml,2025-04-08 14:26:00,来源：日月谭天  [外交部回应美副总统涉华言论：听到这位副总统说出这样无知又缺乏礼貌的话，令人诧异，也感到悲哀] 4月8日下午，外交部举行例行记者会...,
国家发展改革委主任郑栅洁主持召开座谈会，听取民营企业对当前宏观经济形势的意见建议,https://news.sina.com.cn/c/2025-04-08/doc-inesmray5059195.shtml,2025-04-08 14:08:00,为深入贯彻习近平总书记在民营企业座谈会上的重要讲话精神，全面落实党中央、国务院决策部署，2025年4月8日早晨，国家发展改革委主任郑栅洁主持召开座谈会...,
清明假期全国揽投快递包裹超28亿件,https://news.sina.com.cn/c/2025-04-08/doc-inesnfyk0369719.shtml,2025-04-08 14:07:00,国家邮政局监测数据显示，4月4日至6日（清明节假期期间），全国共揽收和投递快递包裹超28亿件。这是记者7日从国家邮政局获得的消息。,国家邮政局
外交部回应美方威胁升级对华关税,https://news.sina.com.cn/c/2025-04-08/doc-inesmray5060621.shtml,2025-04-08 14:06:00,来源：日月谭天 [外交部回应美方威胁升级对华关税：中方对此强烈谴责、坚决反对。如果美方执意打关税战、贸易战，中方必将奉陪到底。,
